creator_id,creator_name,followers,likes,comments,shares,reach,impressions,engagement_rate,posts,niche,authenticity_score,growth_score,brand_match_score,ratefluencer_score,fake_account,tier
21891,vannomaden,5436,435,17,6,7500,12961,7.069666354341267,940,travel,75,75,82.5,77.25,0,Premium
21892,bohemianfoodgasm,1365,60,2,0,2336,3800,5.2483700949390055,724,food,75,75,82.5,77.25,0,Premium
21893,hamontsmallfry,4685,177,10,4,5174,12863,4.3233546449400375,786,food,75,75,82.5,77.25,0,Premium
21894,trialandeater,1385,115,3,1,2577,3304,6.643545135747861,603,food,75,75,82.5,77.25,0,Premium
21895,cornerstoneforthoughts,1258,84,5,2,1237,1632,6.0454242824571205,831,fashion,75,75,82.5,77.25,0,Premium
21896,theleorusproject,1436,105,6,1,1518,2001,6.114909871563092,775,fashion,75,75,82.5,77.25,0,Premium
21897,lalanoleto,1108473,57083,3081,1536,1553329,2258943,4.096015799465951,13492,fashion,60,90,82.5,77.25,0,Premium
21898,daniwyeth,1742,132,9,3,2201,4671,6.150895444227701,646,travel,75,75,82.5,77.25,0,Premium
21899,zoeleawriter,2823,168,8,4,3555,8736,6.101333390165718,659,travel,75,75,82.5,77.25,0,Premium
21900,christyorourke,1044,57,3,1,2008,3800,5.509865032556422,540,travel,75,75,82.5,77.25,0,Premium
21901,willnichols,111451,4954,101,70,164625,344952,5.797101129748528,1583,travel,60,90,82.5,77.25,0,Premium
21902,theloneloon,1037,53,2,1,1349,2977,6.528250629993499,585,travel,75,75,82.5,77.25,0,Premium
21903,mommyinmakeupland,1469,92,2,1,2458,5494,8.032122165368897,574,lifestyle,75,75,75.0,75.0,0,Premium
21904,rhazed,2008,161,7,3,1879,3122,6.987320142745335,917,education,75,75,75.0,75.0,0,Premium
21905,callmekimhq,2461,117,7,3,3948,7700,5.4109470855673925,848,wellness,75,75,75.0,75.0,0,Premium
21906,bluebird_cosplay,1063,100,2,0,1233,1699,7.72192928978133,519,music,75,75,75.0,75.0,0,Premium
21907,bixbyfilms,4027,168,12,4,7328,11897,5.004608654150962,869,entertainment,75,75,75.0,75.0,0,Premium
21908,hellobabyblog,2097,127,5,2,3327,6649,7.132150312808394,738,family,75,75,75.0,75.0,0,Premium
21909,bagzonemumbai,2662,256,19,5,4426,8960,7.86450869898077,789,family,75,75,75.0,75.0,0,Premium
21910,josephloony,1086,55,3,1,1700,2915,4.8779784222760565,895,technology,75,75,75.0,75.0,0,Premium
21911,misspsychocat,147356,3067,126,62,265213,504843,2.94448010447384,1829,family,60,90,75.0,75.0,0,Premium
21912,chalkkidsblog,4764,231,12,5,4100,10094,6.714790382035292,755,family,75,75,75.0,75.0,0,Premium
21913,adprensalara,1044,67,1,0,1143,1897,6.489906200513205,809,music,75,75,75.0,75.0,0,Premium
21914,uae.henna,114095,2253,153,61,162279,333350,2.584481581660369,2304,education,60,90,75.0,75.0,0,Premium
21915,alsoknownasmamablog,2442,111,2,1,2466,3856,5.982320122149444,962,family,75,75,75.0,75.0,0,Premium
21916,ben.theworld.and.me,2992,138,4,2,3507,5974,5.883115494314462,604,family,75,75,75.0,75.0,0,Premium
21917,aboyandhismom1,5390,273,17,6,10682,14748,6.6755545141835615,834,wellness,75,75,75.0,75.0,0,Premium
21918,tarayamaguchi,1508,85,5,3,1725,2968,7.386950397981494,706,entertainment,75,75,75.0,75.0,0,Premium
21919,juliannaoropesa,1359,89,5,2,1573,2174,5.167612995897401,921,comedy,75,75,75.0,75.0,0,Premium
21920,jessieonair,1242,38,2,0,1605,2521,3.465835672875821,582,entertainment,75,75,75.0,75.0,0,Premium
21921,lorenaobvious,1596,118,7,4,2198,4525,6.198749332832125,757,family,75,75,75.0,75.0,0,Premium
21922,lucinda_hoffman,1473,81,1,0,1806,2524,7.568522406728537,873,family,75,75,75.0,75.0,0,Premium
21923,philchester,121065,5230,417,221,208015,390859,5.373228493865976,1312,family,60,90,75.0,75.0,0,Premium
21924,autumnsauvan,3333,131,9,5,4857,8844,3.389599053096312,507,music,75,75,75.0,75.0,0,Premium
21925,sophiadjewelry,2179,72,2,1,3944,4860,3.3691584864617328,963,lifestyle,75,75,75.0,75.0,0,Premium
21926,shawnalanders,1514,104,4,1,2909,6664,6.810883437876285,780,education,75,75,75.0,75.0,0,Premium
21927,julialsampaio,121397,3048,70,23,145799,277378,3.290339600229297,1753,family,60,90,75.0,75.0,0,Premium
21928,heymummytv,3429,246,19,9,5965,11333,6.544603977463819,866,family,75,75,75.0,75.0,0,Premium
21929,angelgibbs99,206004,5672,431,171,200574,346758,3.593369995437933,2325,wellness,60,90,75.0,75.0,0,Premium
21930,sincerely.november,4906,402,15,8,8186,14608,7.105335522980708,787,family,75,75,75.0,75.0,0,Premium
21931,ritaliu_mama,4759,248,9,4,8430,17751,6.633895884106655,865,family,75,75,75.0,75.0,0,Premium
21932,life.with.a.little,3484,195,6,3,4163,6063,4.675929285351797,750,family,75,75,75.0,75.0,0,Premium
21933,topwavers,296359,6358,161,82,346800,638809,2.284771862928549,9845,finance,60,90,75.0,75.0,0,Premium
21934,anashtayim,1385,77,5,2,2137,4255,4.319199477563041,591,technology,75,75,75.0,75.0,0,Premium
21935,cutieclose,1364,98,3,2,1151,2782,6.545249959175454,705,family,75,75,75.0,75.0,0,Premium
21936,mackidhicksville,1631,100,5,2,2925,5058,7.323432370012249,804,family,75,75,75.0,75.0,0,Premium
21937,mattisontheair,1137,113,7,3,947,1948,8.258856841952692,851,entertainment,75,75,75.0,75.0,0,Premium
21938,sputnika.de,1362,69,4,2,2486,4834,5.520038393580406,502,music,75,75,75.0,75.0,0,Premium
21939,doorathea,2155,67,3,1,4020,6596,3.291808734889788,923,education,75,75,75.0,75.0,0,Premium
21940,mash.collections,1036,56,4,1,1521,3174,4.913584786970987,536,gaming,75,75,75.0,75.0,0,Premium
21941,agne_bastiene,2793,211,7,3,4305,8775,6.196296919540293,630,family,75,75,75.0,75.0,0,Premium
21942,judithhartjewellers,2136,183,12,5,3533,4520,7.034838951580986,807,entertainment,75,75,75.0,75.0,0,Premium
21943,ivonneorsini,188580,9416,450,198,277950,394938,5.525184819700297,2242,family,60,90,75.0,75.0,0,Premium
21944,caitlindunkley,1301,103,4,1,2313,3219,6.717543864936328,641,family,75,75,75.0,75.0,0,Premium
21945,thepaintednest,108386,3008,120,41,169518,329042,3.7334802750534704,1546,lifestyle,60,90,75.0,75.0,0,Premium
21946,theglamuniversity,137183,5169,236,143,139894,310409,3.865899270683727,1551,wellness,60,90,75.0,75.0,0,Premium
21947,thelilmoshow,819764,58746,3980,2703,987757,1987650,5.782227783222514,13765,entertainment,60,90,75.0,75.0,0,Premium
21948,adriana_shoppingdabeleza,4066,163,10,4,6946,14430,5.440817618698056,864,education,75,75,75.0,75.0,0,Premium
21949,mini_inspiration_,240753,11259,335,193,348963,787465,3.781189535872832,2442,family,60,90,75.0,75.0,0,Premium
21950,lou_and_charli,3853,351,9,5,6463,11071,7.341305154391829,748,family,75,75,75.0,75.0,0,Premium
21951,sermamalatina,1148,96,4,1,2033,4239,7.725419217913929,749,family,75,75,75.0,75.0,0,Premium
21952,parentfolk,4299,209,9,2,7268,16549,4.198130462224223,803,lifestyle,75,75,75.0,75.0,0,Premium
21953,catcountry1071,1483,111,4,1,2822,3510,6.738567500596678,521,technology,75,75,75.0,75.0,0,Premium
21954,kelikir_owl,1398,98,2,0,2101,4336,5.707122024247407,690,education,75,75,75.0,75.0,0,Premium
21955,jaie_alex,2508,173,9,2,4479,8884,6.648241913850288,684,finance,75,75,75.0,75.0,0,Premium
21956,beezyb8,1101,54,2,1,1597,3401,4.557736945960734,918,wellness,75,75,75.0,75.0,0,Premium
21957,tamaracuja_,5783,356,11,5,11453,23134,6.24457481360695,937,family,75,75,75.0,75.0,0,Premium
21958,ceciotta_,1056,88,6,1,2020,4244,6.448791654847835,789,comedy,75,75,75.0,75.0,0,Premium
21959,brandyleann,2211,232,15,6,2203,4084,10.567414443190152,898,family,75,75,75.0,75.0,0,Premium
21960,studiomucci,239361,13813,278,130,319233,712879,4.488487597940049,5870,family,60,90,75.0,75.0,0,Premium
21961,cathyherard,1233,53,1,0,1565,3148,5.381518067916371,966,family,75,75,75.0,75.0,0,Premium
21962,valevaniglia85,4490,274,8,4,7025,14594,5.399767015211167,920,family,75,75,75.0,75.0,0,Premium
21963,lalibridinosa,1756,101,6,2,1505,3027,4.542588917309615,960,other,75,75,75.0,75.0,0,Premium
21964,withalittlehopeandfaith,1222,68,4,1,1210,2459,6.781787177139135,525,entertainment,75,75,75.0,75.0,0,Premium
21965,celebnyc,1171,107,7,4,1893,4563,8.021834983496836,646,finance,75,75,75.0,75.0,0,Premium
21966,lesa_cap,4787,235,8,3,8300,10885,4.959858715214518,859,technology,75,75,75.0,75.0,0,Premium
21967,calebburkee,3168,169,4,1,2554,6024,6.008175695111968,643,family,75,75,75.0,75.0,0,Premium
21968,me_and_b_make_tea,3514,153,3,1,5624,9132,3.7517226376548334,994,family,75,75,75.0,75.0,0,Premium
21969,hannahacarpenter,113158,2942,169,97,204145,261473,3.317460350071952,2470,family,60,90,75.0,75.0,0,Premium
21970,rebelfashionblog,1144,52,1,0,1714,4065,6.262955369572582,858,education,75,75,75.0,75.0,0,Premium
21971,katietattoos,101089,5221,245,127,123680,257833,6.5717008179005285,3534,music,60,90,75.0,75.0,0,Premium
21972,beautycon,479096,21546,735,481,830764,1438571,4.7806627535234485,6286,education,60,90,75.0,75.0,0,Premium
21973,kidsfashionforall,422456,22602,481,258,544328,1082871,5.46740919674989,6234,family,60,90,75.0,75.0,0,Premium
21974,livesweet,140370,6572,492,324,169530,371672,3.7605233368467497,7932,family,60,90,75.0,75.0,0,Premium
21975,aristailona,2464,121,6,2,4637,5807,6.776248461013147,700,family,75,75,75.0,75.0,0,Premium
21976,mysimplemodestchic,4517,214,13,4,6938,15531,6.003120942315698,971,family,75,75,75.0,75.0,0,Premium
21977,dmcurvygirl,1289,84,5,1,1403,2819,6.420026830866093,983,finance,75,75,75.0,75.0,0,Premium
21978,christine_simplybloom,120658,5132,317,174,226176,300055,3.748073282202767,5368,family,60,90,75.0,75.0,0,Premium
21979,vacationland.mama,106865,3026,94,37,207815,305647,4.015453402978519,2868,family,60,90,75.0,75.0,0,Premium
21980,mammachesballo,3464,193,14,7,4349,10798,5.812806715096936,600,family,75,75,75.0,75.0,0,Premium
21981,cashmerepinkblog,1544,79,5,2,2430,5980,7.034708283881824,623,music,75,75,75.0,75.0,0,Premium
21982,sccastaneda,132121,8530,624,219,161533,312681,6.323337318030343,2227,wellness,60,90,75.0,75.0,0,Premium
21983,jennikarae,112402,5878,308,137,213445,313904,5.0962379277746646,1394,family,60,90,75.0,75.0,0,Premium
21984,dadandgeorge,2011,172,7,4,3794,8496,7.575233264650461,654,family,75,75,75.0,75.0,0,Premium
21985,dailytimesmagazine,109503,5907,417,281,137079,239206,4.582216466502558,6182,comedy,60,90,75.0,75.0,0,Premium
21986,nicolewilliamspr,2499,177,10,6,2960,7263,5.583879471219805,901,entertainment,75,75,75.0,75.0,0,Premium
21987,brianjwhite,158413,5907,165,58,230357,473074,4.555205565712985,3554,comedy,60,90,75.0,75.0,0,Premium
21988,joshuaguffey98,4581,353,20,10,8829,18084,7.246718923469849,756,technology,75,75,75.0,75.0,0,Premium
21989,solepurpose,1363,84,6,3,2335,4506,8.822955874823762,806,music,75,75,75.0,75.0,0,Premium
21990,hercampusatucd,1081,45,2,1,865,1311,5.597008279902259,788,gaming,75,75,75.0,75.0,0,Premium
21991,rachelscottyoga,2025,140,7,3,1840,3236,6.184067944638552,887,wellness,75,75,75.0,75.0,0,Premium
21992,_effifit_,1407,108,8,3,2804,4296,6.729890922553549,627,entertainment,75,75,75.0,75.0,0,Premium
21993,mommy_posh,4298,297,20,10,5459,9654,6.136119176996776,847,finance,75,75,75.0,75.0,0,Premium
21994,ahopefulhood,1557,64,4,1,2096,2770,3.734640440266796,898,family,75,75,75.0,75.0,0,Premium
21995,noahandjoseph_,4061,270,16,10,6590,13240,5.569705302194601,667,family,75,75,75.0,75.0,0,Premium
21996,paisleyroots,2136,100,6,3,2976,5115,6.149540188391985,930,family,75,75,75.0,75.0,0,Premium
21997,onemissingmum,3159,84,6,2,4401,7701,2.347615160689569,626,family,75,75,75.0,75.0,0,Premium
21998,la_kathu,139089,5768,207,69,142234,348346,5.210167541940119,12334,comedy,60,90,75.0,75.0,0,Premium
21999,mommythesalami,3811,261,8,3,6309,10075,7.15288657004862,602,family,75,75,75.0,75.0,0,Premium
22000,jessicajohnson93,1119,67,2,1,1856,4287,5.0159031668049625,604,family,75,75,75.0,75.0,0,Premium
22001,parentinghealthy,5736,411,11,4,9593,20911,7.217976551847059,903,entertainment,75,75,75.0,75.0,0,Premium
22002,mellrrro,2632,147,3,1,4753,9115,5.696669229068255,843,wellness,75,75,75.0,75.0,0,Premium
22003,pretty_diy_mama,2286,168,12,5,4347,10342,6.426339535288975,653,lifestyle,75,75,75.0,75.0,0,Premium
22004,thebeachmiami,1518,117,2,0,1943,2769,6.592546144975414,524,lifestyle,75,75,75.0,75.0,0,Premium
22005,k_e_y_s_e_r,2567,98,6,3,3489,7367,4.465786068463784,668,family,75,75,75.0,75.0,0,Premium
22006,pamlenine,5351,335,17,11,7025,12527,5.921231264351712,975,family,75,75,75.0,75.0,0,Premium
22007,a_sprinkle_of_joy,2240,78,4,2,4390,9496,4.650116916509264,978,family,75,75,75.0,75.0,0,Premium
22008,roxyjacenko,221875,7097,322,157,399520,639771,2.975407652140941,6176,family,60,90,75.0,75.0,0,Premium
22009,hellorasmus,112453,4839,274,127,113239,160714,5.378396566172298,1866,music,60,90,75.0,75.0,0,Premium
22010,oddbins,1335,82,3,1,1783,4068,6.244479717332807,543,lifestyle,75,75,75.0,75.0,0,Premium
22011,thechicmamas,125035,10395,719,475,220368,385543,7.165662028548859,1321,family,60,90,75.0,75.0,0,Premium
22012,yolakin,100599,1962,142,81,100743,164257,1.891263252877992,2121,family,60,90,75.0,75.0,0,Premium
22013,ohnikioccasions,2265,176,12,4,2285,3902,7.003467869315932,817,wellness,75,75,75.0,75.0,0,Premium
22014,vladimir_star,1033,57,4,1,1869,2384,5.663560644636237,793,lifestyle,75,75,75.0,75.0,0,Premium
22015,bettywho,123764,4399,315,105,242064,392669,5.072335602470571,1594,comedy,60,90,75.0,75.0,0,Premium
22016,gabornemeth,1381,82,4,1,2671,5479,5.752893665287658,615,education,75,75,75.0,75.0,0,Premium
22017,travelinmicktattoo,109680,8968,503,326,169796,393345,6.371716394665283,1289,gaming,60,90,75.0,75.0,0,Premium
22018,alinezalko,2597,105,5,3,4034,9511,5.412234573287995,870,entertainment,75,75,75.0,75.0,0,Premium
22019,kmart_bargains,278176,10439,663,282,420739,580949,4.014764470978308,3393,education,60,90,75.0,75.0,0,Premium
22020,nappyleaf,2333,111,5,2,3406,5414,3.725401916079653,883,family,75,75,75.0,75.0,0,Premium
22021,kenyattascott_,2331,80,5,1,2405,5113,4.815964415292057,552,lifestyle,75,75,75.0,75.0,0,Premium
22022,myleik,144903,6626,167,57,214998,339701,4.133613385169149,4555,education,60,90,75.0,75.0,0,Premium
22023,iamcandaceciara,1760,67,1,0,2301,4599,4.662321207047959,860,music,75,75,75.0,75.0,0,Premium
22024,djkfish,1540,48,2,0,2756,5282,3.0175954257841706,578,technology,75,75,75.0,75.0,0,Premium
22025,ester_depret,1577,111,5,3,1698,2835,5.810058342188979,934,family,75,75,75.0,75.0,0,Premium
22026,dadultlife,2201,200,9,5,2285,3066,7.416771822671436,594,family,75,75,75.0,75.0,0,Premium
22027,karacarrero,1418,91,3,1,2187,3149,4.997204592502283,788,family,75,75,75.0,75.0,0,Premium
22028,beautifuleffort,1689,107,2,0,1636,2384,6.7583527208632335,884,family,75,75,75.0,75.0,0,Premium
22029,mackidlancaster,1223,80,2,0,1984,4244,8.208981290316569,950,lifestyle,75,75,75.0,75.0,0,Premium
22030,monstamoons,2876,176,12,8,5667,8818,7.716767333658351,815,wellness,75,75,75.0,75.0,0,Premium
22031,rosanaoficial,127461,5017,324,214,108034,227285,4.95300425551686,3662,wellness,60,90,75.0,75.0,0,Premium
22032,yousif_uae,2115,73,1,0,2189,5302,4.722332267049401,890,technology,75,75,75.0,75.0,0,Premium
22033,nereshasukreem,3231,111,6,2,5297,10476,4.347403734604321,896,education,75,75,75.0,75.0,0,Premium
22034,apipocamaisdoce,223996,14009,744,511,367868,678714,5.768909506442805,7113,family,60,90,75.0,75.0,0,Premium
22035,grupovozdemando,158218,6532,193,105,183079,359461,3.842669239201625,2751,other,60,90,75.0,75.0,0,Premium
22036,alex_mcnally,1435,115,6,3,2154,3628,6.286284541654811,819,family,75,75,75.0,75.0,0,Premium
22037,leopaidosbe,126471,7303,184,91,137160,317547,7.958199470215866,1617,family,60,90,75.0,75.0,0,Premium
22038,niviosouza,1129,59,1,0,1502,2183,6.284079706761357,962,education,75,75,75.0,75.0,0,Premium
22039,jordan_brooke1224,3893,151,11,6,5405,11885,4.215097707380287,737,family,75,75,75.0,75.0,0,Premium
22040,coach_nguyen,1647,86,3,1,1714,2331,6.547130644975376,779,other,75,75,75.0,75.0,0,Premium
22041,decofixel,1273,128,7,2,1820,2355,8.439804344210138,690,music,75,75,75.0,75.0,0,Premium
22042,jhowjackson_,120470,6687,534,186,172202,381456,7.438156938947726,1640,lifestyle,60,90,75.0,75.0,0,Premium
22043,malene_haugee,1802,55,2,0,3256,6413,2.806314042377925,576,finance,75,75,75.0,75.0,0,Premium
22044,laurablack_x,1564,99,6,2,2436,5777,5.511349376985726,702,family,75,75,75.0,75.0,0,Premium
22045,wearfairundmehr,1457,67,3,1,1384,2042,5.77973354115608,595,finance,75,75,75.0,75.0,0,Premium
22046,bostheaterproducties,1509,66,1,0,1854,2862,4.576077572007369,712,lifestyle,75,75,75.0,75.0,0,Premium
22047,thehayleycakes,278380,17802,981,513,545305,1121390,7.227093571957104,8236,finance,60,90,75.0,75.0,0,Premium
22048,classiccarlos,1018,34,2,1,1361,1756,3.2323135979646493,939,education,75,75,75.0,75.0,0,Premium
22049,treasure_josephine,1901,51,2,0,3335,6181,3.663547046194478,627,gaming,75,75,75.0,75.0,0,Premium
22050,drinkswellwithothers,2407,102,5,2,2860,5072,5.679937012830786,793,family,75,75,75.0,75.0,0,Premium
22051,angebotsfee,108591,2248,93,51,199264,273916,1.8312523078131997,1135,finance,60,90,75.0,75.0,0,Premium
22052,themomhour,3772,455,11,4,6115,12427,10.06261121494958,667,technology,75,75,75.0,75.0,0,Premium
22053,hbjglamextensions,1334,93,6,2,1693,3511,5.961114824983135,691,entertainment,75,75,75.0,75.0,0,Premium
22054,pari_n,1943,70,4,1,3094,6236,3.35988043390905,567,family,75,75,75.0,75.0,0,Premium
22055,inkedup_pup,1825,124,4,1,3646,5443,6.415088083653111,747,family,75,75,75.0,75.0,0,Premium
22056,deliafiscu,2294,119,9,4,3103,6684,6.474398485107288,919,family,75,75,75.0,75.0,0,Premium
22057,mamaonrepeat,3548,127,5,3,5354,8852,4.856081644327722,843,family,75,75,75.0,75.0,0,Premium
22058,sweet_cheeks_molly,4086,316,20,13,6907,13664,8.768827860529681,722,family,75,75,75.0,75.0,0,Premium
22059,while.she.wanders,3992,314,18,7,3784,5924,6.71238430583386,911,family,75,75,75.0,75.0,0,Premium
22060,dvm6031,2990,221,14,5,5391,7656,5.83759043486124,773,family,75,75,75.0,75.0,0,Premium
22061,golsa.adamian2013,205740,10224,730,240,323213,582686,5.275063952830342,2589,family,60,90,75.0,75.0,0,Premium
22062,thesimplemommyscene,3156,275,11,4,5686,7571,7.051562255060222,607,family,75,75,75.0,75.0,0,Premium
22063,theguiltymummy,1740,182,9,5,3127,6998,8.159464640810535,618,family,75,75,75.0,75.0,0,Premium
22064,joemanager,145121,8001,375,116,288184,529016,6.462282221468221,4950,family,60,90,75.0,75.0,0,Premium
22065,gamegeekbr,122842,5773,166,95,234214,329144,4.994162162377479,3249,music,60,90,75.0,75.0,0,Premium
22066,5townsjewishtimes,3547,199,7,4,5615,7104,7.871014556803551,912,technology,75,75,75.0,75.0,0,Premium
22067,hccallutheran,1112,47,3,1,994,1468,4.064038003181384,870,wellness,75,75,75.0,75.0,0,Premium
22068,geraldinne10,2173,120,7,4,3209,5045,6.4866839923328135,633,family,75,75,75.0,75.0,0,Premium
22069,audio_cassette,1932,108,8,2,2274,5581,5.916136049398602,820,technology,75,75,75.0,75.0,0,Premium
22070,lavzy,1248,94,6,3,1630,2256,6.187450078356831,623,technology,75,75,75.0,75.0,0,Premium
22071,us.plus.two,4528,412,16,5,7027,12451,7.233962740285886,843,family,75,75,75.0,75.0,0,Premium
22072,westcoasttc,1026,65,4,1,1344,1999,7.356880186455701,525,lifestyle,75,75,75.0,75.0,0,Premium
22073,love2encourageyou,1008,37,1,0,1145,2838,4.00375122484982,599,music,75,75,75.0,75.0,0,Premium
22074,itsmekirsti,2447,104,4,2,2586,5743,4.815173287589529,568,technology,75,75,75.0,75.0,0,Premium
22075,lottiesfashion123,5113,308,10,3,6853,15960,5.692331092027496,841,family,75,75,75.0,75.0,0,Premium
22076,socembopper,1039,53,1,0,1144,2687,5.812285705145842,557,family,75,75,75.0,75.0,0,Premium
22077,pauladolubizno,6071,419,18,7,11114,19612,6.035371547727161,981,family,75,75,75.0,75.0,0,Premium
22078,doriska353,120977,5639,418,229,138333,190006,3.897208868246809,1553,family,60,90,75.0,75.0,0,Premium
22079,sherieheather,3738,226,10,3,3402,4168,4.909826418589606,589,family,75,75,75.0,75.0,0,Premium
22080,sarah_christensen_,1299,98,7,4,1603,2560,7.487831989609528,952,family,75,75,75.0,75.0,0,Premium
22081,nutritionexpert,3087,207,14,8,5212,7468,7.681595149383006,869,entertainment,75,75,75.0,75.0,0,Premium
22082,pimnugteren,3309,219,16,9,5858,8958,6.91232162473899,713,comedy,75,75,75.0,75.0,0,Premium
22083,lucia__deluca,1605,192,7,4,2465,4043,9.56593566598966,721,wellness,75,75,75.0,75.0,0,Premium
22084,djulicious,173860,12872,710,246,278772,662374,5.924478253739608,3463,wellness,60,90,75.0,75.0,0,Premium
22085,darrik_brower,1242,71,1,0,2051,5031,5.564913474043252,554,lifestyle,75,75,75.0,75.0,0,Premium
22086,jgawreletz,5171,406,8,4,9030,18649,6.672094559461499,969,comedy,75,75,75.0,75.0,0,Premium
22087,cassbelll,3858,209,14,7,6026,7932,6.738133866661733,600,family,75,75,75.0,75.0,0,Premium
22088,mackidhbgwshore,1067,85,2,0,1852,2238,6.736195367265696,929,music,75,75,75.0,75.0,0,Premium
22089,littlemisshomelife,1586,114,8,5,2408,4524,5.641710045086024,872,family,75,75,75.0,75.0,0,Premium
22090,theluckyfewofficial,112594,5879,415,166,122776,184619,5.304829723261591,2395,family,60,90,75.0,75.0,0,Premium
22091,culturetoronto,3318,277,12,8,5770,7230,6.505346781839431,531,entertainment,75,75,75.0,75.0,0,Premium
22092,kids.beauty.corner,175649,8504,187,62,221276,349800,5.212985714453938,5024,family,60,90,75.0,75.0,0,Premium
22093,sdupreebemis,157030,7687,264,161,265776,640306,4.7749769913270494,10410,family,60,90,75.0,75.0,0,Premium
22094,appelez_moi_b,1607,80,2,1,2157,4505,5.137206683508309,803,family,75,75,75.0,75.0,0,Premium
22095,impressionblend,3222,224,8,2,4899,7025,6.968845471581535,707,music,75,75,75.0,75.0,0,Premium
22096,amparovelazquez1,169964,13437,422,140,149559,288408,7.471131817773069,2288,family,60,90,75.0,75.0,0,Premium
22097,southonbroadway,1172,48,1,0,1034,1676,4.197703370474231,504,family,75,75,75.0,75.0,0,Premium
22098,maazi.z,114824,4407,314,130,119739,170662,4.456321713355623,2290,family,60,90,75.0,75.0,0,Premium
22099,iammichellemarshal,1320,19,1,0,1602,3168,1.1931947501499869,633,family,75,75,75.0,75.0,0,Premium
22100,nicole.dili,1579,84,2,1,2942,4577,4.832405888889813,781,family,75,75,75.0,75.0,0,Premium
22101,agazal,4304,170,11,4,5707,11590,4.635579596874997,698,finance,75,75,75.0,75.0,0,Premium
22102,itsjuliwilliams,3189,169,10,5,2734,5541,4.3256964203404085,886,family,75,75,75.0,75.0,0,Premium
22103,jenntherese,1949,126,9,4,3471,7608,5.148890065294904,507,family,75,75,75.0,75.0,0,Premium
22104,inspiredantiquity,1098,103,3,1,1684,2447,7.883524872885765,939,lifestyle,75,75,75.0,75.0,0,Premium
22105,onefrazzledmum,2517,179,3,2,3706,5319,7.492573782021085,761,other,75,75,75.0,75.0,0,Premium
22106,365thingsaustin,196406,12477,449,172,243160,602855,4.888663655520678,6108,gaming,60,90,75.0,75.0,0,Premium
22107,yasmin_abdo,1111,56,2,0,2007,3692,6.125591427394832,501,education,75,75,75.0,75.0,0,Premium
22108,jacqweenline,2991,164,4,1,3140,4406,6.229431696120357,649,finance,75,75,75.0,75.0,0,Premium
22109,tarin_85,1149,46,2,0,1316,3210,5.730982452681894,852,gaming,75,75,75.0,75.0,0,Premium
22110,95sxhitmusicnow,2371,68,4,1,2678,4581,3.177549415895625,847,technology,75,75,75.0,75.0,0,Premium
22111,bekah_ruckart,1443,54,1,0,2205,3623,4.522326041493713,618,family,75,75,75.0,75.0,0,Premium
22112,jorgebernal,787979,35736,2194,680,1001088,2497993,4.778791569014927,8187,family,60,90,75.0,75.0,0,Premium
22113,childlikeenthusiasm,1038,50,1,0,1249,2368,4.456495253753074,665,family,75,75,75.0,75.0,0,Premium
22114,chabnabbit,1281,28,1,0,1433,3130,3.035942195114743,819,lifestyle,75,75,75.0,75.0,0,Premium
22115,northwest_jes,1034,27,0,0,1919,3866,3.5217245381162963,942,education,75,75,75.0,75.0,0,Premium
22116,_mayor_,154154,4341,179,119,262933,524681,2.6765645302169574,2899,gaming,60,90,75.0,75.0,0,Premium
22117,mjheubach,1330,80,3,1,2179,2811,8.389620695025716,713,entertainment,75,75,75.0,75.0,0,Premium
22118,aakritiandanushka,2502,124,5,2,4584,6170,6.5586339311856285,693,music,75,75,75.0,75.0,0,Premium
22119,sunnydav,1500,75,4,2,1361,2194,6.37098345302746,768,family,75,75,75.0,75.0,0,Premium
22120,michael4l,1097,40,1,0,1456,3527,3.70166862797374,656,family,75,75,75.0,75.0,0,Premium
22121,lexie.kae,1197,85,2,0,1481,1859,6.705992841491263,527,family,75,75,75.0,75.0,0,Premium
22122,la6ifa_ahli,1036,68,3,0,1374,3324,6.304551684720583,599,entertainment,75,75,75.0,75.0,0,Premium
22123,llindaso,1946,68,4,1,2592,3661,4.652301730441645,866,family,75,75,75.0,75.0,0,Premium
22124,jnfandrus,4586,419,8,2,4749,6326,7.731753299678523,806,family,75,75,75.0,75.0,0,Premium
22125,twoboysonepup,4014,226,5,2,3330,4439,5.686661197575148,753,family,75,75,75.0,75.0,0,Premium
22126,geekandsundry,158307,6073,169,78,192528,478691,5.148409027509719,2049,entertainment,60,90,75.0,75.0,0,Premium
22127,mgwvdan,2007,129,10,6,3011,3768,5.555318388662143,930,gaming,75,75,75.0,75.0,0,Premium
22128,brie.lynch,1158,72,1,0,2314,4431,6.631466156324526,595,family,75,75,75.0,75.0,0,Premium
22129,chaosxsilencer,104028,6170,434,237,114168,192875,4.745279109316854,4952,music,60,90,75.0,75.0,0,Premium
22130,thegirlcreative,1765,83,2,0,3432,8458,5.303104560441791,572,other,75,75,75.0,75.0,0,Premium
22131,inhertfordshire,1150,114,3,1,1289,3130,10.81136565455196,519,gaming,75,75,75.0,75.0,0,Premium
22132,banksesports,1079,52,3,0,1074,2356,5.929771315895522,846,other,75,75,75.0,75.0,0,Premium
22133,drkendramd,3759,115,5,2,7328,13376,3.17186074561275,625,education,75,75,75.0,75.0,0,Premium
