video_id,category,title,title_length,title_word_count,has_number,has_question,has_exclamation,title_caps_ratio,tag_count,desc_length,publish_hour,publish_day,duration_sec,view_count,like_count,comment_count,view_median,view_std,views_z,viral_label
94_DbeDX0WE,Travel,Overnight Camping In Rain Forest | Camping with Friends | Trip Sense #vlog ,75,13,0,0,0,0.12,0,2670,14,5,2120,27038,1778,220,81207.0,1623610.6524731375,-0.0333632942833234,medium
Mg8rRhkzpZ0,Travel,Top 5 Summer Destination in India 2026 l Best Places to Visit in Summer 🌞 l #shorts,83,17,1,0,0,0.0963855421686747,17,1159,7,1,20,18312,429,8,81207.0,1623610.6524731375,-0.03873773549354105,medium
-77vuDXTDHc,Travel,"Top 10 Best Places To Visit In India This Summer | 2026 Travel Guide | May, June, July Edition",94,19,1,0,0,0.1595744680851064,15,2978,15,4,1369,37359,337,15,81207.0,1623610.6524731375,-0.02700647469466234,medium
oipMa_btYqY,Travel,സിംഗപ്പൂരിലെ വെറൈറ്റി ഫുഡും കാഴ്ചകളും | Singapore Travel Vlog Malayalam - Chinatown & Little India,98,14,0,0,0,0.07142857142857142,16,2835,8,4,841,31650,324,43,81207.0,1623610.6524731375,-0.030522711787159772,medium
fPPEvJddr14,Travel,Gangtok sikkim Tour 2026 | Gangtok Tourist Places | Gangtok Tour Guide | Sikkim Tour Plan,89,16,1,0,0,0.12359550561797752,7,3344,5,5,1718,58342,686,51,81207.0,1623610.6524731375,-0.014082809795052328,medium
2pzTndY0Stg,Travel,Rishikesh Darshan | Rishikesh Tourist Places | Complete Travel Guide | Rishikesh Vlog | Uttarakhand,99,15,0,0,0,0.1111111111111111,20,1432,16,0,705,260506,1812,99,81207.0,1623610.6524731375,0.11043226387242891,medium
uWAdnDH6IJQ,Travel,Kaza Spiti Valley 2026 | Spiti Valley Tour | Spiti Valley Tourist places | Spiti Valley Tour plan,97,18,1,0,0,0.12371134020618557,9,3030,13,4,1794,79114,622,52,81207.0,1623610.6524731375,-0.0012891021605530076,medium
qRPm4OO7qmo,Travel,"Dharamshala McLeodganj Complete Travel Guide 🇮🇳 | Tourist Places, Budget, Itinerary, Scooty Rent",96,13,0,0,0,0.125,20,1405,6,5,978,111576,1639,89,81207.0,1623610.6524731375,0.018704607507804248,medium
OcvQE-ddhYs,Travel,Mana Village Vlog 2026: Caravan Camping at INDIA'S FIRST VILLAGE! Best Camping Site in Badrinath,96,15,1,0,1,0.28125,0,2635,12,4,1938,20759,714,225,81207.0,1623610.6524731375,-0.03723060076498242,medium
6Tm1UNdciJ4,Travel,Hello TURKEY 🇹🇷: First Time From INDIA 🇮🇳,41,8,0,0,0,0.36585365853658536,21,2965,13,6,2604,83300,2051,363,81207.0,1623610.6524731375,0.0012891021605530076,medium
4gb1pcfvgCg,Travel,Top 10 Best Places in Kashmir | Kashmir Travel Guide 2026 🌿🇮🇳,61,12,1,0,0,0.11475409836065574,8,1096,9,4,496,170707,1080,28,81207.0,1623610.6524731375,0.05512405321046067,medium
xHpNRQPb_c0,Travel,Link down to watch RISHIKESH VLOG⭐️#youtube #fyp #shorts #rishikesh #riverrafting #trip #travel #fy,99,13,0,0,0,0.1414141414141414,0,0,10,5,19,3893,0,3,81207.0,1623610.6524731375,-0.047618559216911244,medium
TPQN-5GYSIY,Travel,Niti valley - Most beautiful valley in Uttarakhand | Niti Village | Uttarakhand,79,13,0,0,0,0.0759493670886076,18,1746,13,6,1216,179989,2856,152,81207.0,1623610.6524731375,0.06084094105291314,medium
5tg4EfBRtms,Travel,What we did on Day 1 in Vietnam #familyvlog #familytrip #vietnam,64,11,1,0,0,0.046875,9,23,8,4,56,76766,1577,66,81207.0,1623610.6524731375,-0.0027352616794151493,medium
sCXHSOkUuRU,Travel,I Felt Ashamed After Visiting Uruguay 🇺🇾 (I Was Living a Lie..),63,12,0,0,0,0.15873015873015872,20,1019,7,1,3253,637395,17371,2630,81207.0,1623610.6524731375,0.3425624235421196,high
Nqv4VkA153E,Travel,Why Do People Buy Luxury Items from Dubai? | Dubai vs India Shopping Comparison,79,14,0,1,0,0.13924050632911392,10,1328,12,0,28,1240,20,0,81207.0,1623610.6524731375,-0.04925257165453529,medium
ilIirev8GgU,Travel,India to Bhutan 🇮🇳🇧🇹 The Border Difference Shocked Me ( Completely different World ),84,14,0,0,0,0.10714285714285714,17,2519,14,2,2499,38356,772,70,81207.0,1623610.6524731375,-0.02639241121923408,medium
B1xYY-cv6CA,Travel,Bangalore’s Famous Techie Ganesha 😳🙏 | Koramangala Vibes 🇮🇳,59,9,0,0,0,0.1016949152542373,15,1026,13,6,19,479554,6071,150,81207.0,1623610.6524731375,0.24534638239360199,medium
kk5vgMdYO9Q,Travel,🌴 Dream Destination Alert!   #Travel #TravelShorts #Adventure #TravelVlog #Explore #Nature #Vacation,100,11,0,0,1,0.12,0,0,17,4,60,168,0,0,81207.0,1623610.6524731375,-0.049912828470642705,medium
QrvPD_jBr-w,Travel,Buying A Beautiful Indian Mountain Village Home,47,7,0,0,0,0.14893617021276595,26,2014,13,1,1623,324776,7838,345,81207.0,1623610.6524731375,0.15001687727842117,medium
CsA0FCD8TlQ,Travel,Exploring India | Dream Trip To Tawang | Travel | Food | Vithika Sheru | EP - 256,81,18,1,0,0,0.14814814814814814,21,1122,11,5,1502,383759,5062,102,81207.0,1623610.6524731375,0.1863451681221374,medium
k277CSfNJgw,Travel,Handawada water fall❤️ #video #armylover #viral #indianarmy #youtube#shorts,75,8,0,0,0,0.013333333333333334,0,75,0,5,14,17390,726,9,81207.0,1623610.6524731375,-0.03930560562829015,medium
dav2w_DymGA,Travel,World’s Cheapest Country for Indians? 🇱🇦 Laos Travel Guide 2026#budgettravel #shortsfeed,88,11,1,1,0,0.07954545454545454,0,1105,2,1,30,895242,7655,590,81207.0,1623610.6524731375,0.5013732810634342,high
TB3JOTW0uLM,Travel,Hidden Mountain Places in India You’ll Want to Escape To 😳,58,11,0,0,0,0.13793103448275862,8,1369,8,0,18,1287,14,0,81207.0,1623610.6524731375,-0.04922362382770969,medium
ig_aIvcm0f4,Travel,Bali 😍 Exploring Our Dream Destination,38,6,0,0,0,0.13157894736842105,19,1848,13,1,1188,1523002,27279,621,81207.0,1623610.6524731375,0.8880177016600687,high
wY5ZDzZPk3c,Travel,I Visited An Abandoned City In India- LAVASA,44,8,0,0,0,0.29545454545454547,22,354,8,6,940,1452992,70646,2816,81207.0,1623610.6524731375,0.8448977579140983,high
IV7SvFImbsg,Music,Best Hindi Love Songs ❤️ Trending Bollywood Songs 2026 | New Romantic Songs | New song 2026,91,17,1,0,0,0.12087912087912088,22,2894,3,6,2574,263414,884,3,1254999.0,36376960.49294867,-0.027258599579594048,medium
7XOkgESigr4,Music,Nonstop Hindi Dj Songs 💞 Trending Dj Songs 2026 💞 Hard Bass Boosted 💞 Hindi Dj Remix 💞Dj Vishal Bhai,100,20,1,0,0,0.16,28,2575,0,6,1247,136579,578,13,1254999.0,36376960.49294867,-0.030745284510969383,medium
C3gvQ9MyzeE,Music,RR: OFFICIAL VIDEO | AMRIT MAAN | DEEP JANDU | LATEST PUNJABI SONGS 2026 | ,75,15,1,0,0,0.68,8,1562,4,0,176,824676,5959,113,1254999.0,36376960.49294867,-0.011829547993252872,medium
P-qnieJk9zA,Music,SALAY SALAY | NEW NAGPURI SONG 2026 | NAGPURI VIDEO | ABHISHEK & RIMJHIM | VINAY & NIRMALA KISKU,96,19,1,0,0,0.7083333333333334,17,2245,1,6,197,212533,3953,71,1254999.0,36376960.49294867,-0.028657314571459924,medium
XAlEld_WLS4,Music,New Song 2026 | New Hindi Song | Ishq Mohabbat Tum | Tiger Shroff | Disha Patani | New Song,91,20,1,0,0,0.15384615384615385,26,2936,12,6,163,85010,546,21,1254999.0,36376960.49294867,-0.03216291257283003,medium
1LwraTqfxnM,Music, New Song 2026 | Dil Tera Ho Gaya | Ranveer Singh | Sara Arjun | New Hindi Song | Romantic Song 2026,100,22,1,0,0,0.15,22,2914,2,0,303,6332677,27178,284,1254999.0,36376960.49294867,0.13958499916407968,medium
8bwXIxXZRdE,Music,New Song 2026 | Diwana Ye Dil | Ranveer Singh | Sara Arjun | New Hindi Song | Romantic Song 2026,96,21,1,0,0,0.14583333333333334,22,2914,2,6,323,3359566,12849,135,1254999.0,36376960.49294867,0.05785439386580828,medium
vyaY4mZVXWw,Music, New Song 2026 | Teri  Yaadon Mein | Tiger Shroff | Sonam Bajwa| New Hindi Song | Romantic Song 2026,100,20,1,0,0,0.14,22,2914,2,1,324,4604530,21037,389,1254999.0,36376960.49294867,0.09207836373930348,medium
fBhOeAgo-FU,Music,New Song 2026 | New Hindi Song | Ek Nazar | Ranveer Singh | Sara Arjun | Romantic Song | New Song,97,22,1,0,0,0.15463917525773196,27,2823,12,3,238,5454620,23072,508,1254999.0,36376960.49294867,0.11544727605304067,medium
5GrK4oB_r1c,Music,Latest Top 20 Bollywood Songs ❤️ Trending Romantic Songs | Best Hindi Love Song | New Songs 2026,96,18,1,0,0,0.13541666666666666,26,4697,3,4,5124,398956,1215,29,1254999.0,36376960.49294867,-0.023532559851061105,medium
QFfkX958OwY,Music,#Video || #डालs हथियार राजा || #Jitu Jitendra || #Romantic Bhojpuri VIdeo Jukebox || #New Songs 2026,100,17,1,0,0,0.1,30,4358,7,5,993,31842,165,3,1254999.0,36376960.49294867,-0.03362449702847211,medium
ZRoI8iGPPYs,Music,Yaar Khadane Aa (Official Video) | R Nait Ft. Labh Heera | Punjabi Songs 2026,77,15,1,0,0,0.15584415584415584,22,1256,6,6,198,3293494,7757,311,1254999.0,36376960.49294867,0.05603807938805505,medium
OnrPl9pUEww,Music,Tu Chala Gaya – Aarzoo Khaan | Emotional Hindi Sad Song | New Song 2026 | Arijit Singh Vibe,91,19,1,0,0,0.15384615384615385,31,2924,2,5,339,221073,1261,28,1254999.0,36376960.49294867,-0.02842255059216442,medium
BAYixBHQM70,Music,Tere Dur Jaane Se – Aarzoo Khaan | Emotional Hindi Sad Song | New Song 2026 | Arijit Singh Vibe,95,20,1,0,0,0.15789473684210525,29,2991,2,4,404,1664510,11408,192,1254999.0,36376960.49294867,0.011257427625911181,medium
8vmJU680P2U,Music,New Song 2026 | New Hindi Song | Tune Nazrein Jhukai | Salman Khan | Jacqueline | New Song,90,19,1,0,0,0.14444444444444443,26,2651,12,1,221,1050703,6622,114,1254999.0,36376960.49294867,-0.005616082191352981,medium
T74OULE_a3E,Music,New Song 2026 | Tere Liye Soniye | Ranveer Singh | Sara Arjun | New Hindi Song | Romantic Song 2026,99,21,1,0,0,0.1414141414141414,22,2914,2,4,350,868639,4889,75,1254999.0,36376960.49294867,-0.010621008318572746,medium
7gEm5fDwhuA,Music, New Song 2026 | Tere Bina Ye Dil | Tiger Shroff | Sonam Bajwa | New Hindi Song | Romantic Song 2026,100,22,1,0,0,0.15,22,2914,2,0,274,2045868,11195,195,1254999.0,36376960.49294867,0.021740931328039417,medium
H0WWmrRWGgo,Music,"NEW! Indian Idol S16 - With A.R. Rahman, Vedang, Sharvari, Imtiaz Ali | Ep 66 | 31 May 2026 | Teaser",100,21,1,0,1,0.17,22,2510,16,6,223,35399,365,18,1254999.0,36376960.49294867,-0.03352671535700207,medium
Xe3SOCIkh34,Music,New Song 2026 | New Hindi Song | Tere Ishq Ki Galiyon Se | Tiger Shroff | Sonam Bajwa | New Song,96,22,1,0,0,0.16666666666666666,26,2996,13,5,177,1584187,6813,122,1254999.0,36376960.49294867,0.009049354193949491,medium
jbz467xxVMY,Music,If Disney Princesses were Indian..🪷✨ | Lyrics |,47,8,0,0,0,0.10638297872340426,20,2903,12,0,26,2359003,83808,463,1254999.0,36376960.49294867,0.030348989718753456,medium
27QmkvKQLDk,Music,Ada Bommale - Video Song | Vaazha 2 | Rzee | Ankit Menon | Vipin Das | Savin Sa | Hashir,88,21,1,0,0,0.14772727272727273,26,1871,12,0,186,24788797,150776,3501,1254999.0,36376960.49294867,0.6469423965359008,high
D6tboRoteng,Music,Nonstop New Dj Song 💞 Trending Dj Songs 2026 💞 Hard Bass Boosted 💞 Dj Remix Song 2026💞Dj Vishal Bhai,100,20,1,0,0,0.16,26,2575,0,5,1191,128075,504,13,1254999.0,36376960.49294867,-0.03097905885288144,medium
u8fRnqumqho,Music,🫀😫Sad Song ~💔Emotional song ||sad Gana #sadstatus #love #sad #yt #ytshorts #love#sadsong#brokenheart,100,12,0,0,0,0.04,0,3728,17,6,11,18957,634,5,1254999.0,36376960.49294867,-0.03397870474196422,medium
b68HETiNO98,Music,@SaiAbhyankkar - Pavazha Malli (Music Video) | Kayadu | Shruti Haasan | Vivek | Thejo | Think Indie,99,18,0,0,0,0.13131313131313133,19,4049,13,3,309,192653777,1055118,27822,1254999.0,36376960.49294867,5.261538495969195,viral
R9Jbt4l0RWI,Music,New Song 2026 | New Hindi Song | Ab Soch Liya Dil Ne | Shahid Kapoor | Kriti Sanon | New Song,93,22,1,0,0,0.17204301075268819,25,2934,13,2,223,1815737,8814,106,1254999.0,36376960.49294867,0.015414646864426557,medium
g6znix26hu8,Music,Tham Ke Baras Dj | 90s Romantic Love Songs | Hindi Old Song Remix | Hindi Dj Song | Dj Naresh |,95,22,1,0,0,0.16842105263157894,25,3732,0,5,320,238937,1073,14,1254999.0,36376960.49294867,-0.027931470530556116,medium
cGsnmjbZx90,Music, New Song 2026 | Tere Kareeb Ye Dil | Tiger Shroff | Sonam Bajwa| New Hindi Song |Romantic Song 2026,100,20,1,0,0,0.15,22,2914,2,2,376,1459295,6160,83,1254999.0,36376960.49294867,0.005616082191352981,medium
95HD3Cpkr1k,Music,Vibes of Love Mashup 2026 | Rolex Music | Love Mashup | Romantic Songs | Arijit Singh | Mashup Songs,100,20,1,0,0,0.13,23,1681,12,5,2142,5342945,24054,230,1254999.0,36376960.49294867,0.11237733841980584,medium
E9GNQb2x-5s,Music,Best Romantic Songs ❤️  Trending Bollywood Songs 2026 | New Hindi Love Song | New song 2026,91,17,1,0,0,0.12087912087912088,22,2868,3,2,2375,649911,2800,73,1254999.0,36376960.49294867,-0.01663382514097874,medium
rETGZik4r10,Music,Jugni – Kulbir Jhinger | Latest Punjabi Song 2026 | New Punjabi Songs 2026 | Speed Records 🌟,92,18,1,0,0,0.11956521739130435,18,1926,4,6,226,34562,653,28,1254999.0,36376960.49294867,-0.033549724426167216,medium
Aze7zTyIRtk,Music,Aura 10/10 - Music Video | Meesaya Murukku 2 | Hiphop Tamizha | Ketika Sharma,77,15,1,0,0,0.11688311688311688,20,3100,12,2,141,111412119,512369,9244,1254999.0,36376960.49294867,3.0282112223574287,viral
g_rcidLiiuw,Music,Trending Vibes of Love Songs Mashup 2026 | Romantic Songs Nonstop Jukebox | VDJ Royal,85,15,1,0,0,0.15294117647058825,0,1796,9,4,2510,92928,580,9,1254999.0,36376960.49294867,-0.0319452473283263,medium
3_JGrIyQs9Q,Music, New Song 2026 | Teri Nasheeli Raate | Tiger Shroff | Rasha Th.| New Hindi Song | Romantic Song 2026,100,20,1,0,0,0.14,22,2914,2,5,365,333100,1488,15,1254999.0,36376960.49294867,-0.025342936504513656,medium
ITFYDGPHRg8,Music,GURU RANDHAWA - “PARIS” MV,26,5,0,0,0,0.7307692307692307,3,1364,5,3,137,23367295,176730,7986,1254999.0,36376960.49294867,0.607865409873545,high
4t3CO6zGtA0,Music,KULBIR JHINJER: KALLA KALLA TAARA | Deep Jandu | Geet Goraya | New Punjabi Song 2026,84,16,1,0,0,0.4166666666666667,23,2833,11,4,199,7899887,52242,1155,1254999.0,36376960.49294867,0.18266748815608297,medium
NUEpZi-vbTE,Music,New Song 2026 | Ranveer Singh | Sara Arjun | New Hindi Song | Romantic Song 2026 | New Song,91,20,1,0,0,0.14285714285714285,27,2212,1,3,344,25706,162,5,1254999.0,36376960.49294867,-0.033793175222495205,medium
rS3-P_X3KOA,Music,Adaavadi Video Song | LIK | Pradeep Ranganathan | Anirudh Ravichander | Krithi Shetty,85,14,0,0,0,0.1411764705882353,16,2714,11,0,196,4016438,25532,496,1254999.0,36376960.49294867,0.07591175740302103,medium
giA1Y3VB3CM,Music,KALYANI - ARJN x KDS x FIFTY4 x RONN | What We Cookin?,54,13,1,1,0,0.48148148148148145,15,757,10,3,237,33063496,221616,3585,1254999.0,36376960.49294867,0.8744132706240196,high
JP-dnLHVcXQ,Music,"NEW! Indian Idol S16 - With A.R. Rahman, Vedang, Sharvari, Imtiaz Ali | Ep 65 | 30 May 2026 | Teaser",100,21,1,0,1,0.17,22,2438,16,5,565,92372,978,42,1254999.0,36376960.49294867,-0.0319605317279151,medium
DEd37hP36tg,Music, New Song 2026 |Raat Adhoori Si| Ariyan Khan |Rashmika Mandanna| New Hindi Song | Romantic Song 2026,100,17,1,0,0,0.14,22,2814,2,5,360,5379296,27928,480,1254999.0,36376960.49294867,0.11337662476774153,medium
T1Q2-sAJuXk,Music, New Song 2026 | Dil Ka Afshana | Said Kapoor | Kriti Sanon | New Hindi Song | Romantic Song 2026,97,21,1,0,0,0.14432989690721648,22,2914,2,3,355,1016089,4433,80,1254999.0,36376960.49294867,-0.006567618535537361,medium
krLTxD-h-S8,Music,Verappa Extended - Lyric Video | Suriya's Karuppu | RJ Balaji |  @SaiAbhyankkar  | Dream Warrior,96,16,0,0,0,0.13541666666666666,27,2578,5,2,277,15608291,125052,3166,1254999.0,36376960.49294867,0.39457095385366925,high
F2m4HPLvj-4,Music,JAIYE SAJANA (Video): Dhurandhar The Revenge | Ranveer Singh | Shashwat S | Satinder S | Jasmine S,98,18,0,0,0,0.23469387755102042,22,3107,6,6,152,141457806,868918,11388,1254999.0,36376960.49294867,3.8541649742060495,viral
Ugum6YwKBJA,Music,BLACK BULL(FULL VIDEO)AMRIT MAAN|DEEP JANDU|MAAN MADE |LATEST PUNJABI SONGS 2026 ,81,10,1,0,0,0.7654320987654321,8,1537,4,0,158,1758947,19204,1100,1254999.0,36376960.49294867,0.013853493892038767,medium
bmcnos89vKE,Music,New Song 2026 | Aditya Roy Kapur | Sonam Bajwa | New Hindi Song | Romantic Song 2026 | New Song,95,21,1,0,0,0.14736842105263157,27,3179,1,5,286,137809,718,18,1254999.0,36376960.49294867,-0.030711471900368274,medium
u5Fsuv2uU-s,Music,Pyaar Aa Gaya - Romantic Song | Latest Song | Cover Song | New Version | Ashwani Machal,87,18,0,0,0,0.14942528735632185,24,1699,12,1,199,36399,428,49,1254999.0,36376960.49294867,-0.0334992254296841,medium
lLBL6Y6N21c,Music, New Song 2026 | Dil Sambhal Na S.| Tiger Shroff | Sonam Bajwa | New Hindi Song | Romantic Song 2026,100,21,1,0,0,0.15,22,2914,2,6,417,1514283,7897,115,1254999.0,36376960.49294867,0.007127698314713779,medium
vakZh1XvfQI,Music,Nonstop Dj Remix Song 💞 Trending Dj Songs 2026 💞 Top Best Dj Songs 💞 Dj Song 2026 💞 Dj Vishal Bhai,98,22,1,0,0,0.16326530612244897,27,2574,2,4,1197,130218,516,6,1254999.0,36376960.49294867,-0.03092014793863902,medium
hu_qjwqTUmg,Music,Karuppa Kooda Va - Lyric Video | Karuppu | Suriya | RJ Balaji | @SaiAbhyankkar  | VM Mahalingam,95,18,0,0,0,0.15789473684210525,23,2597,15,1,259,22882652,202747,7540,1254999.0,36376960.49294867,0.5945426090283797,high
mBU9cnq6OnY,Music,New Song 2026 | New Hindi Song | Ishq Mukammal Ho Gaya | Shraddha Kapoor | Aditya Roy | New Song,96,21,1,0,0,0.15625,25,3032,12,2,217,200912,963,32,1254999.0,36376960.49294867,-0.02897677501682211,medium
IrnCq96XO98,Gaming,Modified Mahindra Thar😈Games:Indian Red Thar (Gadi Wala Games) Car Game Android Game - #2025,92,14,1,0,0,0.15217391304347827,0,101,10,0,289,235731,581,67,259897.5,90682455.75342959,-0.00026649587066444245,medium
uOd5c-Ud0cA,Gaming,XXL XXL XXL XXL FREESTYLE 2024 |XXL 2025 | Xxwd5000xa | XXL XXL XXL XXL FREESTYLES,82,16,1,0,0,0.573170731707317,0,2171,7,0,64,9998,7,0,259897.5,90682455.75342959,-0.0027557645844912934,medium
vJ8jm-mHBGU,Gaming,Youtube Channel Kaise Banaye | How To Create A Youtube Channel | Youtube Channel Kaise Banaen 2025,98,17,1,0,0,0.14285714285714285,15,3575,6,5,400,40853,1005,181,259897.5,90682455.75342959,-0.002415511337668155,medium
tIDPQ2lYIog,Gaming,HULK VS TRAIN 🚂 CHALLENGE | VIDEO | INDIAN BIKE DRIVING 3D GAME 🎮,65,14,1,0,0,0.7230769230769231,1,1132,13,4,10,33599,0,0,259897.5,90682455.75342959,-0.002495504760207615,medium
5T7feMds9yM,Gaming,Only Real code 💥 Indian bike driving 3d all new cheat code update + plugin cheat code,85,17,1,0,0,0.03529411764705882,0,2128,1,2,6,284064,611,2,259897.5,90682455.75342959,0.00026649587066444245,medium
qutyd3kR2Hc,Gaming,New Indian Cars Simulator 3D - Suzuki Swift Driving Gadi Wala Game 2026 Android Gameplay,88,15,1,0,0,0.14772727272727273,27,2960,7,0,192,9585,22,2,259897.5,90682455.75342959,-0.0027603189384351585,medium
UeUYXOY_VMg,Gaming,Top 5 Best & All-rounder Mobiles Under 25000 [May 2026] | Phone Under 25000 | Value For Money !,95,19,1,0,1,0.11578947368421053,15,2328,18,6,710,3329,39,1,259897.5,90682455.75342959,-0.0028293069245678938,medium
fmAbXsG5JLY,Gaming,All Real code Indian bike driving 3d all new cheat code update + plugin cheat code,82,16,1,0,0,0.036585365853658534,0,2049,4,5,6,530543,1453,15,259897.5,90682455.75342959,0.0029845409208579384,medium
YAUnCwZHLKU,Gaming,Finally My Mann got banned for 1 game 😭🤣,40,9,1,0,0,0.075,1,1049,17,0,6,32716,0,8,259897.5,90682455.75342959,-0.0025052420351045473,medium
A58QQReZKKw,Gaming,RCB Ipl final 2026 Winning Moment #kohli #iplfinal #Ipl2026 #cricket,68,10,1,0,0,0.10294117647058823,29,2195,18,6,11,445539,7037,0,259897.5,90682455.75342959,0.002047160042784561,medium
w0-TPlIXmKk,Gaming,Power of a girl 😭,17,5,0,0,0,0.058823529411764705,0,993,15,0,12,6399,57,2,259897.5,90682455.75342959,-0.0027954525260021176,medium
oLf6O3NHy9k,Gaming,214ram ram #indianvehiclessimulator3ddjkaisebajaye #indiantractor3d,67,4,1,0,0,0.0,3,2733,12,0,11,5245,0,2,259897.5,90682455.75342959,-0.0028081782510656047,medium
MwxTbWrojIg,Gaming,Only Real code 💥 Indian bike driving 3d all new cheat code update + plugin cheat code,85,17,1,0,0,0.03529411764705882,0,2128,2,6,6,918068,2252,15,259897.5,90682455.75342959,0.0072579695215753805,medium
n0m9xAsnmbw,Gaming,जैसा Sumit के काम वैसे उसके बेटे के 😎🤣 #jkpatelji,49,10,0,0,0,0.02040816326530612,0,2732,2,0,11,584427,6850,8,259897.5,90682455.75342959,0.0035787462668899588,medium
gPvsITlPO1g,Gaming,"🔴Gujarat vs Bengaluru, FINAL Match IPL 2026 | Live Cricket Match Today | GT vs RCB Live | IPL",93,19,1,0,0,0.25806451612903225,35,1706,18,6,13366,533764,7571,8,259897.5,90682455.75342959,0.00302006047062353,medium
0ZAKaYIF_SE,Gaming,Virat Kohli 🆚 Dhoni character challenge shorts|#gaming #Indian bike driving 3D#shorts,85,11,1,0,0,0.058823529411764705,14,1307,23,5,7,32384,0,1,259897.5,90682455.75342959,-0.0025089031622458624,medium
XcLG9HfNqrs,Gaming,"RCB vs GT Final Match Live,IPL 2026 | Live Cricket Match Today| Gujarat vs Bengluru Match Highlights",100,17,1,0,0,0.19,7,1893,6,6,1334,559027,3082,323,259897.5,90682455.75342959,0.003298647985596563,medium
0aK9wdFqH70,Gaming,IPL 2026 Final Winners: LIVE: RCB Crowned IPL 2026 Champions After Thrilling Final vs GT |  IPL 2026,100,18,1,0,0,0.25,20,2285,3,0,31616,66435,219,1,259897.5,90682455.75342959,-0.00213340605294187,medium
D34hhcqyRMw,Gaming,The Pyramid Scheme - Official Trailer | Prime Video India,57,10,0,0,0,0.14035087719298245,24,2770,6,4,163,14479521,12355,757,259897.5,90682455.75342959,0.15680677570823523,medium
XFFszcFSAaQ,Gaming,"🔴IPL FINAL: Bangalore vs Gujarat, IPL 2026 | Live Cricket Match | RCB vs GT, LIVE IPL Match Today",97,19,1,0,0,0.30927835051546393,28,2102,18,6,11937,1339456,14915,62,259897.5,90682455.75342959,0.011904822063215588,medium
d9MvzmC3DTw,Gaming,Top 5 YouTubers in India 🇮🇳 (2026 Updated) 😱,44,9,1,0,0,0.11363636363636363,10,509,10,4,46,181056,2918,142,259897.5,90682455.75342959,-0.0008694239623855603,medium
SZ8CWWSMqAc,Gaming,Bus Simulator 2026 - Indian City Bus Driving 3D - Bus Game Android Gameplay,75,14,1,0,0,0.14666666666666667,26,4530,13,4,229,140651,338,7,259897.5,90682455.75342959,-0.0013149897519784595,medium
QEyfOUixqRU,Gaming,ALL VEHICLES TRAIN JUMP 😱 CHALLENGE | VIDEO | INDIAN BIKE DRIVING 3D GAME 🎮,75,15,1,0,0,0.7466666666666667,1,1142,13,6,13,7857,0,0,259897.5,90682455.75342959,-0.002779374443556221,medium
My5TIXt4Oq4,Gaming,"🔴IPL Live : Bengaluru vs Gujarat, IPL Final | RCB vs GT | Live IPL Match Today | GT vs RCB Final",96,22,0,0,0,0.28125,28,1646,18,6,6484,745586,9567,33,259897.5,90682455.75342959,0.005355925751730994,medium
OwuW9NCqo7U,Gaming,Pups Paint! #short,18,3,0,0,1,0.1111111111111111,15,1464,13,4,23,12119458,74028,0,259897.5,90682455.75342959,0.13078120129704884,medium
LTHoztDagX4,Gaming,"🔴IPL Live : RCB vs GT, IPL Final match | Bengaluru vs Gujarat | Live Cricket Match Today | GT vs RCB",100,22,0,0,0,0.24,29,2013,18,6,19335,1605546,22378,105,259897.5,90682455.75342959,0.014839127247048643,medium
DdQdK1t4NKk,Gaming,#ipl#ipl2026#msdhoni#viratkohli #rcb#mi#csk#ytshorts#shorts #trending #rcbians,78,4,1,0,0,0.0,0,2445,14,0,6,5719,0,1,259897.5,90682455.75342959,-0.0028029512201469798,medium
40VBFVUm-BE,Gaming,⚽ BRASIL 6-2 PANAMA Highlights  | Friendly Football Match Pre-World Cup 2026 (Simulation/Recreation),100,13,1,0,0,0.21,18,2843,0,0,363,204030,1193,29,259897.5,90682455.75342959,-0.000616078375203101,medium
7nv2N514Ej4,Gaming,RCB Already Won The Final?👑❤️,29,5,0,1,0,0.2413793103448276,22,648,14,4,28,90285,0,21,259897.5,90682455.75342959,-0.0018704003833022054,medium
SDRQZMSLfR0,Gaming,Virat Kohli Vs MS Dhoni character challenge shorts|#gaming #shorts #Indian bike driving 3D,90,13,1,0,0,0.08888888888888889,14,1312,14,6,11,21530,0,3,259897.5,90682455.75342959,-0.0026285955537875363,medium
3kKRJl8QwP4,Gaming,Bandit gets his nails done!💙💅 | Bluey,37,7,0,0,1,0.05405405405405406,24,834,16,4,29,1919228,19406,0,259897.5,90682455.75342959,0.01829825280109096,medium
ItL3nx0_ZAg,Gaming,Wait For End 🥹❤️ RCB IPL CHAMPION  😱😱🔥 #tappuparmar #shorts #cricket #ipl #ipl2026,82,13,1,0,0,0.2073170731707317,0,2224,1,0,33,60252,879,5,259897.5,90682455.75342959,-0.002201589032203172,medium
dAyL7He5NbY,Gaming,Indian Tractor Game‼️ #indianvehiclessimulator3dnewupdate​​ #indiantractor3d​​ #gameplay​​,90,6,1,0,0,0.03333333333333333,0,3057,11,6,14,52685,1488,0,259897.5,90682455.75342959,-0.0022850340595475466,medium
KjDa5oAVm7Y,Gaming,MGI All Stars (1st Edition) – Final Competition | The Moment of the Crown 👑,75,15,1,0,0,0.14666666666666667,13,113,17,5,19605,12560382,87990,2481,259897.5,90682455.75342959,0.1356434869104744,medium
